window,rank,R,I,C
6,4,0.12356693261807959,0,0.12356693261807959
6,5,-0.01584936384595437,0,0.01584936384595437
6,6,0.006449221058451568,0,0.006449221058451568
6,7,3.851386715754652e-18,0,3.851386715754652e-18
6,8,2.0548566864547531e-19,0,2.0548566864547531e-19
7,1,-1.4833641548990921,0,1.4833641548990921
7,2,-0.022265882702269053,0.24184308555972409,0.24286590449373338
7,3,-0.022265882702269053,-0.24184308555972409,0.24286590449373338
7,4,-0.02480031121695464,0.0765227385802751,0.08044118942608276
7,5,-0.02480031121695464,-0.0765227385802751,0.08044118942608276
7,6,-0.019343926799758722,0,0.019343926799758722
7,7,-6.518512588069831e-4,0,6.518512588069831e-4
7,8,-3.5715771325663863e-19,0,3.5715771325663863e-19
8,1,-1.3325178058281753,0,1.3325178058281753
8,2,0.045481798270485485,0.3073586157571366,0.31070550792359675
8,3,0.045481798270485485,-0.3073586157571366,0.31070550792359675
8,4,-0.013797525186611722,0.08400911646487406,0.08513461898948019
8,5,-0.013797525186611722,-0.08400911646487406,0.08513461898948019
8,6,0.020276971130669053,0,0.020276971130669053
8,7,-0.01680165436613652,0,0.01680165436613652
8,8,1.648593102723669e-5,0,1.648593102723669e-5
9,1,-1.0113239745343101,0,1.0113239745343101
9,2,-0.0744687514180408,0.39999279166073387,0.40686586034995514
9,3,-0.0744687514180408,-0.39999279166073387,0.40686586034995514
9,4,-0.00644206388212272,0.093900591217351,0.09412131117886856
9,5,-0.00644206388212272,-0.093900591217351,0.09412131117886856
9,6,-0.012787945799260306,0.006372078141368967,0.014287579837205862
9,7,-0.012787945799260306,-0.006372078141368967,0.014287579837205862
9,8,-8.259124734032812e-4,0,8.259124734032812e-4
10,1,-0.2794401238363774,0.6681314216083136,0.724214318658528
10,2,-0.2794401238363774,-0.6681314216083136,0.724214318658528
10,3,-0.5991484123265856,0,0.5991484123265856
10,4,-0.017274893057640697,0.11865070492466691,0.11990167517292367
10,5,-0.017274893057640697,-0.11865070492466691,0.11990167517292367
10,6,-0.014247961024511625,0.007687048001453314,0.01618935144879651
10,7,-0.014247961024511625,-0.007687048001453314,0.01618935144879651
10,8,-9.301216241139484e-4,0,9.301216241139484e-4
11,1,-0.595464371440971,0,0.595464371440971
11,2,-0.24719255274081556,0.45336940067764114,0.5163796777578726
11,3,-0.24719255274081556,-0.45336940067764114,0.5163796777578726
11,4,-0.0385918281761536,0.07463696654174479,0.0840238417149043
11,5,-0.0385918281761536,-0.07463696654174479,0.0840238417149043
11,6,0.024556420076777313,0,0.024556420076777313
11,7,-0.010307809098945284,0,0.010307809098945284
11,8,-0.002085234693228505,0,0.002085234693228505
12,1,-0.5109857217670399,0,0.5109857217670399
12,2,-0.26569562489195353,0.4144423121643661,0.49229726304223104
12,3,-0.26569562489195353,-0.4144423121643661,0.49229726304223104
12,4,-0.03583975947869027,0.06885686356276646,0.07762574327625987
12,5,-0.03583975947869027,-0.06885686356276646,0.07762574327625987
12,6,-0.028527065857723233,0.019010983639094536,0.03428135040188468
12,7,-0.028527065857723233,-0.019010983639094536,0.03428135040188468
12,8,-5.572890905140791e-4,0,5.572890905140791e-4
13,1,-0.30500563209046067,0.41345779437318836,0.513785736795839
13,2,-0.30500563209046067,-0.41345779437318836,0.513785736795839
13,3,-0.4346795662118156,0,0.4346795662118156
13,4,-0.03534115307544088,0.06605250524678818,0.07491281966445212
13,5,-0.03534115307544088,-0.06605250524678818,0.07491281966445212
13,6,-0.023618729612201544,0.02281484686466647,0.0328384169221427
13,7,-0.023618729612201544,-0.02281484686466647,0.0328384169221427
13,8,-0.0010611616294510975,0,0.0010611616294510975
14,1,-0.32075523155781394,0.4217930287870201,0.5298993090248701
14,2,-0.32075523155781394,-0.4217930287870201,0.5298993090248701
14,3,-0.40753737494425385,0,0.40753737494425385
14,4,-0.032158659594806585,0.06358563690035357,0.07125526371404607
14,5,-0.032158659594806585,-0.06358563690035357,0.07125526371404607
14,6,-0.021680843941266875,0.022697986032474006,0.03138881271943802
14,7,-0.021680843941266875,-0.022697986032474006,0.03138881271943802
14,8,-0.001251067494273082,0,0.001251067494273082
15,1,-0.3062605503308064,0.42210230392873,0.5215034800179864
15,2,-0.3062605503308064,-0.42210230392873,0.5215034800179864
15,3,-0.4118763573777014,0,0.4118763573777014
15,4,-0.028429177287247,0.06044538438471606,0.06679717519959806
15,5,-0.028429177287247,-0.06044538438471606,0.06679717519959806
15,6,-0.020574401376624078,0.02131752582910257,0.02962672610129047
15,7,-0.020574401376624078,-0.02131752582910257,0.02962672610129047
15,8,-0.0012218583040786602,0,0.0012218583040786602
16,1,-0.2828197235829142,0.41446902677639175,0.5017684428144972
16,2,-0.2828197235829142,-0.41446902677639175,0.5017684428144972
16,3,-0.41903515265536184,0,0.41903515265536184
16,4,-0.02538313169759826,0.057505824780874,0.06285875641870589
16,5,-0.02538313169759826,-0.057505824780874,0.06285875641870589
16,6,-0.019600410965490856,0.019443265384191385,0.02760827192738128
16,7,-0.019600410965490856,-0.019443265384191385,0.02760827192738128
16,8,-0.0011250653047247387,0,0.0011250653047247387
17,1,-0.2446711172525744,0.3932111556273523,0.4631187412828603
17,2,-0.2446711172525744,-0.3932111556273523,0.4631187412828603
17,3,-0.4192732667676991,0,0.4192732667676991
17,4,-0.018775088496180453,0.05365120858047279,0.056841500069797636
17,5,-0.018775088496180453,-0.05365120858047279,0.056841500069797636
17,6,-0.01837863217810627,0.015009511543744263,0.023728876027319868
17,7,-0.01837863217810627,-0.015009511543744263,0.023728876027319868
17,8,-8.68397514485251e-4,0,8.68397514485251e-4
