window,species_i,species_j,strength
4,C6,Enterobacteriaceae,1.413363682050086e-6
4,Enterobacteriaceae,Enterobacteriaceae,-3.275606058887494e-9
4,Lactobacillaceae,Enterobacteriaceae,1.4937737090172145e-5
4,Paenibacillaceae,Enterobacteriaceae,-6.7688204221576274e-9
4,C1,Lactobacillaceae,0.04659427072339644
4,C2,Lactobacillaceae,0.03471334792480065
4,C3,Lactobacillaceae,-0.019318962826226103
4,C4,Lactobacillaceae,0.059429060569113026
4,C5,Lactobacillaceae,0.13169204041574428
4,C6,Lactobacillaceae,-0.010627208419222212
4,Enterobacteriaceae,Lactobacillaceae,-5.937011368361453e-6
4,Lactobacillaceae,Lactobacillaceae,-0.011377646514518837
4,Paenibacillaceae,Lactobacillaceae,0.009842303435376655
4,C1,Paenibacillaceae,0.037800352671987336
4,C2,Paenibacillaceae,0.053617678680469134
4,C3,Paenibacillaceae,-0.058069625844322355
4,C4,Paenibacillaceae,0.09355081556114876
4,C5,Paenibacillaceae,0.1512758280750193
4,C6,Paenibacillaceae,0.003739006061799357
4,Enterobacteriaceae,Paenibacillaceae,7.70192849299065e-6
4,Lactobacillaceae,Paenibacillaceae,-0.015278317035644596
4,Paenibacillaceae,Paenibacillaceae,-0.005220463465702085
5,C1,C1,0.014888640814650855
5,C2,C1,0.16600677365351715
5,C3,C1,-0.24771350121367047
5,C4,C1,0.22887439122762407
5,C5,C1,0.2946559425880268
5,C6,C1,0.017754714878941046
5,Enterobacteriaceae,C1,-0.0011720813240206226
5,Lactobacillaceae,C1,0.06250706593969815
5,Paenibacillaceae,C1,0.2114700562314734
5,C1,C2,-0.075901705247584
5,C2,C2,-0.014539171189595045
5,C3,C2,-0.019331148625537496
5,C4,C2,-0.03309169123254036
5,C5,C2,-0.14919665192642154
5,C6,C2,0.024045010075510218
5,Enterobacteriaceae,C2,-2.0913984925121563e-4
5,Lactobacillaceae,C2,0.02518914735088081
5,Paenibacillaceae,C2,0.020372930516578007
5,C1,C3,0.12276891915205382
5,C2,C3,0.09342628029629657
5,C3,C3,-0.0880748948525821
5,C4,C3,0.13583409761429613
5,C5,C3,0.3563994213674587
5,C6,C3,-0.036206742070797306
5,Enterobacteriaceae,C3,-3.7982614848845953e-4
5,Lactobacillaceae,C3,0.008889267793981097
5,Paenibacillaceae,C3,0.10860158680392475
5,C1,C4,-0.11854265606728087
5,C2,C4,-0.007801163815338191
5,C3,C4,-0.05118371968356623
5,C4,C4,-0.035146150209436774
5,C5,C4,-0.20986410498179417
5,C6,C4,0.03590932542108175
5,Enterobacteriaceae,C4,-5.05924471469959e-4
5,Lactobacillaceae,C4,0.052560236897877394
5,Paenibacillaceae,C4,0.07189334431621447
5,C1,C5,-0.12460309738218003
5,C2,C5,0.1848461610895987
5,C3,C5,-0.3452541776075387
5,C4,C5,0.24927788984961016
5,C5,C5,0.09596707530849453
5,C6,C5,0.0800185323579681
5,Enterobacteriaceae,C5,-0.0015730748931157548
5,Lactobacillaceae,C5,0.10015912651557014
5,Paenibacillaceae,C5,0.24036173993561905
5,C1,C6,-0.034215008373399323
5,C2,C6,-0.08608573987160242
5,C3,C6,0.12017629490479707
5,C4,C6,-0.11765578585998195
5,C5,C6,-0.19727030214671518
5,C6,C6,0.0021582999878433074
5,Enterobacteriaceae,C6,5.848697784136673e-4
5,Lactobacillaceae,C6,-0.028905259247864707
5,Paenibacillaceae,C6,-0.11176987423804016
5,C1,Enterobacteriaceae,1.2102504763668596e-4
5,C2,Enterobacteriaceae,-4.363152006329433e-5
5,C3,Enterobacteriaceae,2.2517777591414756e-4
5,C4,Enterobacteriaceae,5.536838614912656e-5
5,C5,Enterobacteriaceae,1.2591355869801283e-4
5,C6,Enterobacteriaceae,-1.092045036326303e-5
5,Enterobacteriaceae,Enterobacteriaceae,2.287748913555831e-6
5,Lactobacillaceae,Enterobacteriaceae,-1.678871513393169e-4
5,Paenibacillaceae,Enterobacteriaceae,-3.3426827557136703e-4
5,C1,Lactobacillaceae,0.01219248143016859
5,C2,Lactobacillaceae,0.028394340173188624
5,C3,Lactobacillaceae,-0.04515734676403215
5,C4,Lactobacillaceae,0.02819610923399105
5,C5,Lactobacillaceae,0.0655642152308827
5,C6,Lactobacillaceae,-0.006467886343517923
5,Enterobacteriaceae,Lactobacillaceae,-3.6792025298942475e-4
5,Lactobacillaceae,Lactobacillaceae,0.020722287023886985
5,Paenibacillaceae,Lactobacillaceae,0.063868671090010945
5,C1,Paenibacillaceae,-0.01312330811636535
5,C2,Paenibacillaceae,0.04389388398200526
5,C3,Paenibacillaceae,-0.0977470170229212
5,C4,Paenibacillaceae,0.04102925370468608
5,C5,Paenibacillaceae,0.052007530413701195
5,C6,Paenibacillaceae,0.006405959907785865
5,Enterobacteriaceae,Paenibacillaceae,-6.240368914544465e-4
5,Lactobacillaceae,Paenibacillaceae,0.039133092130892375
5,Paenibacillaceae,Paenibacillaceae,0.09217876445993797
6,C1,C1,-0.0328956651557288
6,C2,C1,0.16094884576846272
6,C3,C1,-0.2706313946078783
6,C4,C1,0.17821130113987774
6,C5,C1,0.18752153124104923
6,C6,C1,0.026969369022934207
6,Enterobacteriaceae,C1,-0.010737312863615487
6,Lactobacillaceae,C1,0.30518597544453074
6,Paenibacillaceae,C1,0.20962307544790318
6,C1,C2,-0.0732054096488032
6,C2,C2,-0.00697874522608026
6,C3,C2,-0.030668028003608
6,C4,C2,-0.030089807029793147
6,C5,C2,-0.1366427761738634
6,C6,C2,0.022746454919781407
6,Enterobacteriaceae,C2,-0.002294875172613504
6,Lactobacillaceae,C2,0.07573495390532543
6,Paenibacillaceae,C2,0.02407396852094379
6,C1,C3,0.09696921417378417
6,C2,C3,0.08028469082358727
6,C3,C3,-0.08024923641205949
6,C4,C3,0.11139769970149715
6,C5,C3,0.28948823925451306
6,C6,C3,-0.02877527305996258
6,Enterobacteriaceae,C3,-0.0015111559714315222
6,Lactobacillaceae,C3,0.038744180787058644
6,Paenibacillaceae,C3,0.09473281335169688
6,C1,C4,-0.11079183118432982
6,C2,C4,-1.422086423307179e-4
6,C3,C4,-0.06018366142350082
6,C4,C4,-0.03246920158568689
6,C5,C4,-0.18996048201542629
6,C6,C4,0.033133558048326114
6,Enterobacteriaceae,C4,-0.003115295258145445
6,Lactobacillaceae,C4,0.11365897212951412
6,Paenibacillaceae,C4,0.06918826016549431
6,C1,C5,-0.1562091635730834
6,C2,C5,0.18050333612303898
6,C3,C5,-0.3622997310372183
6,C4,C5,0.19311391025920663
6,C5,C5,0.012926355153450492
6,C6,C5,0.0806521230020203
6,Enterobacteriaceae,C5,-0.012760402584900049
6,Lactobacillaceae,C5,0.38052764881422774
6,Paenibacillaceae,C5,0.23974748727020825
6,C1,C6,-2.0287318019438912e-4
6,C2,C6,-0.08582448191185539
6,C3,C6,0.1402888757974597
6,C4,C6,-0.09036207726149552
6,C5,C6,-0.12826765171352342
6,C6,C6,-0.005851738036609729
6,Enterobacteriaceae,C6,0.006528199505059942
6,Lactobacillaceae,C6,-0.18061844411590727
6,Paenibacillaceae,C6,-0.11373050942676843
6,C1,Enterobacteriaceae,0.00149940288896639
6,C2,Enterobacteriaceae,-6.937970701919227e-4
6,C3,Enterobacteriaceae,0.0022118673667364344
6,C4,Enterobacteriaceae,3.780076722251495e-4
6,C5,Enterobacteriaceae,0.0018029131460252674
6,C6,Enterobacteriaceae,-4.0458429294826557e-4
6,Enterobacteriaceae,Enterobacteriaceae,2.5737043658246775e-4
6,Lactobacillaceae,Enterobacteriaceae,-0.006634437477822607
6,Paenibacillaceae,Enterobacteriaceae,-0.0010168355342983911
6,C1,Lactobacillaceae,-0.05065952726648968
6,C2,Lactobacillaceae,0.05300701537205461
6,C3,Lactobacillaceae,-0.1251983164073518
6,C4,Lactobacillaceae,0.008452050244237334
6,C5,Lactobacillaceae,-0.020410993334106457
6,C6,Lactobacillaceae,0.011541341434347858
6,Enterobacteriaceae,Lactobacillaceae,-0.012113492377854416
6,Lactobacillaceae,Lactobacillaceae,0.31979067879230105
6,Paenibacillaceae,Lactobacillaceae,0.08991789519873046
6,C1,Paenibacillaceae,-0.06594684071957783
6,C2,Paenibacillaceae,0.06416894236595647
6,C3,Paenibacillaceae,-0.16023317643047996
6,C4,Paenibacillaceae,0.01984967554603575
6,C5,Paenibacillaceae,-0.025936643183199444
6,C6,Paenibacillaceae,0.020294840192443108
6,Enterobacteriaceae,Paenibacillaceae,-0.012096517587840734
6,Lactobacillaceae,Paenibacillaceae,0.33199468708989854
6,Paenibacillaceae,Paenibacillaceae,0.11589768385441201
7,C1,C1,-0.06283130487470305
7,C2,C1,0.13979900668148781
7,C3,C1,-0.28281485286957536
7,C4,C1,0.14422827657106557
7,C5,C1,0.12657855631537118
7,C6,C1,0.033057847352697976
7,Enterobacteriaceae,C1,-0.008961264258074588
7,Lactobacillaceae,C1,0.20346820083974568
7,Paenibacillaceae,C1,0.16996085759722673
7,C1,C2,-0.07251826175922249
7,C2,C2,-0.005360676743107626
7,C3,C2,-0.04091672440130302
7,C4,C2,-0.02806445694229366
7,C5,C2,-0.12649496959226103
7,C6,C2,0.02229979315437937
7,Enterobacteriaceae,C2,-0.001899959009326363
7,Lactobacillaceae,C2,0.04832442643718293
7,Paenibacillaceae,C2,0.01794385820305609
7,C1,C3,0.08766761589407696
7,C2,C3,0.06795195399352254
7,C3,C3,-0.06147522114098635
7,C4,C3,0.09628130155979323
7,C5,C3,0.25214415213391944
7,C6,C3,-0.026176385007746945
7,Enterobacteriaceae,C3,-0.0013366796476563258
7,Lactobacillaceae,C3,0.04109015767461297
7,Paenibacillaceae,C3,0.08262877467360351
7,C1,C4,-0.10157168956007258
7,C2,C4,2.079290801668288e-4
7,C3,C4,-0.061561490983654314
7,C4,C4,-0.029392871293905838
7,C5,C4,-0.16908691263144013
7,C6,C4,0.030249370750846345
7,Enterobacteriaceae,C4,-0.0026237246997474176
7,Lactobacillaceae,C4,0.08588206674895359
7,Paenibacillaceae,C4,0.05741273030942467
7,C1,C5,-0.1698284001010262
7,C2,C5,0.15652646167696554
7,C3,C5,-0.3634761148657807
7,C4,C5,0.15658423916159392
7,C5,C5,-0.024232077550688496
7,C6,C5,0.07936011453187347
7,Enterobacteriaceae,C5,-0.01068392051798004
7,Lactobacillaceae,C5,0.2653325591576188
7,Paenibacillaceae,C5,0.19536941970012303
7,C1,C6,0.024972633416165367
7,C2,C6,-0.07511281312730765
7,C3,C6,0.1572466107183858
7,C4,C6,-0.07139110647714837
7,C5,C6,-0.08521859570576762
7,C6,C6,-0.012325760892728145
7,Enterobacteriaceae,C6,0.005417807168078583
7,Lactobacillaceae,C6,-0.1127545319787741
7,Paenibacillaceae,C6,-0.09040031567903427
7,C1,Enterobacteriaceae,0.003643925827275569
7,C2,Enterobacteriaceae,-7.54628308695512e-4
7,C3,Enterobacteriaceae,0.0053931321454457545
7,C4,Enterobacteriaceae,8.754878175949329e-4
7,C5,Enterobacteriaceae,0.00383964660363915
7,C6,Enterobacteriaceae,-0.0010327496208225935
7,Enterobacteriaceae,Enterobacteriaceae,2.0452976122846842e-4
7,Lactobacillaceae,Enterobacteriaceae,-0.0017571620889166174
7,Paenibacillaceae,Enterobacteriaceae,-2.239218726147329e-4
7,C1,Lactobacillaceae,-0.12149941671529059
7,C2,Lactobacillaceae,0.0500905940961123
7,C3,Lactobacillaceae,-0.22282598798663994
7,C4,Lactobacillaceae,-0.01117752932639758
7,C5,Lactobacillaceae,-0.09353118985483122
7,C6,Lactobacillaceae,0.03231885071820543
7,Enterobacteriaceae,Lactobacillaceae,-0.009866648934103902
7,Lactobacillaceae,Lactobacillaceae,0.14395911770019937
7,Paenibacillaceae,Lactobacillaceae,0.056079660722466174
7,C1,Paenibacillaceae,-0.1080111739300628
7,C2,Paenibacillaceae,0.05841008175962576
7,C3,Paenibacillaceae,-0.2135529234822382
7,C4,Paenibacillaceae,0.004905162394025085
7,C5,Paenibacillaceae,-0.07240484010421473
7,C6,Paenibacillaceae,0.032371550491541556
7,Enterobacteriaceae,Paenibacillaceae,-0.010003180895298143
7,Lactobacillaceae,Paenibacillaceae,0.19829049570983173
7,Paenibacillaceae,Paenibacillaceae,0.08497800455279311
8,C1,C1,-0.07562102645636756
8,C2,C1,0.14822692603847695
8,C3,C1,-0.28154843896104775
8,C4,C1,0.12415447135463427
8,C5,C1,0.08525342172369545
8,C6,C1,0.0430390756280634
8,Enterobacteriaceae,C1,-0.008218560668949909
8,Lactobacillaceae,C1,0.1340762663995837
8,Paenibacillaceae,C1,0.14119107318656746
8,C1,C2,-0.0718456579698623
8,C2,C2,0.005904087060205224
8,C3,C2,-0.04976750255957563
8,C4,C2,-0.02544113569608156
8,C5,C2,-0.12127517882245009
8,C6,C2,0.02497531837718544
8,Enterobacteriaceae,C2,-0.0018282790159035998
8,Lactobacillaceae,C2,0.024416707080509515
8,Paenibacillaceae,C2,0.012562553067181929
8,C1,C3,0.08536287155070675
8,C2,C3,0.04836395610654385
8,C3,C3,-0.03916620000214651
8,C4,C3,0.08501953615065538
8,C5,C3,0.23131482052861474
8,C6,C3,-0.028606941992187496
8,Enterobacteriaceae,C3,-9.916624668581564e-4
8,Lactobacillaceae,C3,0.05430508341028041
8,Paenibacillaceae,C3,0.07532601706163368
8,C1,C4,-0.09171778911003464
8,C2,C4,0.003975933134189366
8,C3,C4,-0.05877937051843034
8,C4,C4,-0.025920697526009364
8,C5,C4,-0.15131453979261208
8,C6,C4,0.028496515110268374
8,Enterobacteriaceae,C4,-0.0023470845441311058
8,Lactobacillaceae,C4,0.0686869324045063
8,Paenibacillaceae,C4,0.049103942033015775
8,C1,C5,-0.16818389797903968
8,C2,C5,0.16177963936443052
8,C3,C5,-0.35057165812755575
8,C4,C5,0.13509889302391248
8,C5,C5,-0.045218838377945894
8,C6,C5,0.08300041937007811
8,Enterobacteriaceae,C5,-0.009702685203350292
8,Lactobacillaceae,C5,0.18994234487701694
8,Paenibacillaceae,C5,0.16375745753035476
8,C1,C6,0.03781580456836475
8,C2,C6,-0.08577037578382761
8,C3,C6,0.1640008111726712
8,C4,C6,-0.06097368188453587
