cluster,m1.C1,m1.C2,m1.C3,m1.C4,m1.C5,m1.C6,m1.C7,m1.C8,m1.C9,m2.C1,m2.C2,m2.C3,m2.C4,m2.C5,m3.C1,m3.C2,m3.C3,m3.C4,m3.C5,m3.C6,m3.C7,m3.C8,m3.C9,m3.C10,m3.C11,m3.C12,m3.C13,m4.C1,m4.C2,m4.C3,m4.C4,m4.C5,m4.C6,m4.C7,m4.C8,m4.C9,m4.C10,m4.C11,m4.C12,m4.C13,m4.C14
m2.C2,-4.0943342607773285,-2.586114926196487,-2.5421758705388044,1.283605258802591,0.8208251053111777,14.352145301544873,-0.04150884146950824,-7.582171306159251,0.23428035431328026,-9.101675012907764,23.20383881836814,-4.438550577382684,-16.495454619309704,-5.948923123255536,-3.3763894969017993,3.8919397216156475,4.485133804852127,0.07766562420332819,-0.04014920789493634,-4.783430323929414,-2.420122802461297,-2.0976541702736395,0.8946471310955795,0.43038703886408847,-2.0933876153451605,-0.6589030743538082,2.6187883965798266,-5.087316964819521,-0.9243550627349377,-1.1314069493087549,-1.5538761431418242,2.3473633156167084,9.101106368210928,-2.4179626205027587,0.14286431716419795,2.8166995254728278,0.12960491152435033,0.43297839073186634,-0.1362803440937319,-3.9586072157664796,0.07499916919716582
m2.C3,0.876673996750829,-0.44614891149915276,-0.7695770598775726,-0.6450401541731899,3.1597056003292483,-0.10213713676652478,-0.3925791924479673,-0.7291824738010058,0.6649466725529278,-0.9841507100344308,-4.557246887062919,23.68185455304658,-1.7862230879395695,-0.598325560075015,0.9252960486413156,1.2213148984845958,-0.6216809157300373,4.463273859180661,-0.8539276861568279,-1.1224605600051532,-0.4932955227045548,-0.48423085764858204,-0.4459940821340562,-0.3486011609011078,-0.5439989303389603,-0.31863130324218125,-0.278609693375926,-0.637800873923244,-0.13144087631877152,-0.37546177739118947,2.6505830206728107,1.6334827084308623,-0.4027572037649872,-1.0979987382054779,-0.33602271124725797,-1.07305525036341,-0.2552656572474507,-0.40346158843133473,1.0397487881691685,-0.8972595371330944,0.7991692551887325
m2.C4,-2.199182725386798,-0.042470547955831606,-3.4539162023384087,-1.4732737627234416,1.0582075311079107,-2.177556240704839,-1.2017796893190493,3.2311238011840224,0.09544087866335486,-3.6181507462791216,-16.681801687351378,-1.7787359197402635,22.6583625556301,-2.2640864341491285,-2.312415932653226,-1.166387550879354,-2.2549907747964535,-1.5221954461289835,-0.1797692404380242,4.977981893733024,0.04080406805906553,-0.1839629147826636,-0.060830435205737284,-0.38701277125779154,-0.01939564481245709,0.011532471626278212,0.14796900207089161,-2.219717593155102,-0.4443052842683086,-1.4046341346846507,-3.541973829148625,-0.8592882789307809,-3.4422924990319204,0.9274574371155324,-0.2694770301208363,-0.7046860292430246,-0.8354144244146106,1.0761437622722174,0.47278727875060306,7.63478685089142,-1.5224313064082398
m2.C5,-0.8784256335411359,-0.5752224267942118,-0.7835002290648108,0.6304404439334418,-0.36566323384721344,-1.5141695118803637,1.7384938860833616,-0.5324298550151612,1.2121665551092737,-1.1901510704258855,-5.914655513556263,-0.6285164819805549,-2.25702645378179,21.67546321525831,-0.8688143779400069,1.6390192457733406,-0.844707963106156,1.3648491565248826,0.6327056929535778,-0.6515564268280869,-0.6766771609068892,-0.5966521891117861,-0.5972320645746517,-0.4274809610263413,-0.6551731157302849,2.282016596013035,-0.3465173737994632,-0.7924926226757686,-0.14990794721440492,-0.513721758376113,2.849440435109668,1.0623525519671673,-1.6566809807771339,0.10051333534335838,1.983979206389432,-1.3726052673287155,2.887732390794344,-0.5397857288309019,-0.8197114986758203,-1.1162750323060504,0.25744781177361803
m3.C1,26.823744387183215,3.6629997432714796,-0.5821109228707695,-0.9766261952463354,-0.5079078698684736,-2.063698206314168,2.8781325470764996,-3.131394439136481,-0.34221645674433854,27.484627735253206,-3.3696995501337534,0.8102555969685298,-2.452405884162539,-0.8847437273695191,31.62491362665722,-8.18123270311396,-1.3840365889223052,-0.9670171344078544,-1.9035902134426228,-2.329361614773355,-1.0755613403857636,-0.9414382540694373,-0.9235595193828866,-0.7586231789623171,-1.1625841246325113,-0.6234022909747109,-0.5834131615528078,26.36361496508333,5.0289634801030845,13.244805807048511,-2.2275346438799772,-0.7424686464117422,-1.4889959598763962,-1.7448916944784352,-0.5445291287756683,-1.7227089805479656,-0.4085368411968671,-0.643729957292849,-0.9907778626101277,-1.4121135284115718,-1.1481480495621088
m3.C2,-4.65219797542711,-2.8714054566992915,-0.23205976258429092,0.39936667053535996,2.7523524639732777,4.845914269881603,-0.3749435453185105,-3.686820436033217,0.8448405598974301,-6.816930470695513,3.8958239029205477,1.2676754540207622,-1.2446163595727824,1.558170586517989,-8.084856801784639,31.430891646478244,-7.933685628203378,-5.0884794692907125,-10.919898509135956,-13.72389132122407,-6.546483515066223,-5.629749666526922,-5.079337528412448,-4.320234845323815,-6.042582130179562,-3.6646048403103553,-3.4648270856685572,-4.937494746662304,-1.0320123966197594,-2.6117148514069655,-3.69551346625584,0.002654276488138224,6.5383907217315995,-2.0268867628688545,2.9088169731965294,4.020309405396255,1.026377656106412,0.30104783321684836,1.99509946164226,0.44782804726962344,-0.8955721999841489
m3.C3,-1.0310418389698344,-0.6969105001064856,-0.8939625873768953,0.07633490405417231,-0.523880281601197,7.617393104677229,-0.5836318717185123,-2.3073336748815296,-1.2036203679459636,-1.1938788658948551,4.851209221639312,-0.654970982091347,-2.2844872290546547,-0.8628447858765876,-1.3199085913878452,-7.859704416640716,31.496672794970003,-0.9266825701253145,-1.8455546388208266,-2.3041533802858374,-1.1256231409403072,-0.945036068652422,-0.9152495541525543,-0.7746762564261318,-1.112960675225733,-0.6087729567474932,-0.5997364692907239,-0.9490835049695016,-0.21947622039928316,-0.6125429641823227,-0.4123167105942258,0.8755446637602268,5.508711644566412,-1.8309600313092058,-0.5251353902365757,-0.9712054982714189,-0.40307627224201215,-0.6068667473190726,1.2129422054412864,-1.3828082309205072,-0.08237929856242256
m3.C4,-0.6815554237457132,-0.4593408274200121,-1.5967309194433241,-0.645174395028197,-0.2994591444293603,1.1609088204402767,2.3921068265427565,-0.30327272738558064,1.9233520502461925,0.4439278522999959,0.11549957994559286,4.4372715348104785,-1.4399262529005206,1.3355559508799808,-0.87665339298353,-5.137286118313571,-0.8619414508600902,30.04344658867936,-1.2158337750125139,-1.4327311507955678,-0.7444494865894831,-0.6048859623418799,-0.5928219011140079,-0.5003497310945983,-0.711435397603375,-0.3980560575046603,-0.3785166058401874,-0.648611661690604,-0.11909905196305715,-0.39353440966760084,9.015443135053122,-0.45172665498044723,-1.2993382662302762,-1.1531957916518472,-0.37724757257610864,-1.062680651467544,-0.2591691016802384,-0.39871440200551694,-0.6314011165942355,-0.9639996229004522,-0.6798474350944934
m3.C5,-1.429593145029272,-0.9523843976938023,-0.05725718340235963,-0.5828506014060901,-0.7004891390339412,-0.3331290553104129,-0.8305313927046353,-0.7512659171786542,0.9520165697100555,-1.801244326097067,-0.07531854516700062,-0.8947146308915896,-0.1822102666962655,0.6461795041926668,-1.9760432702305881,-11.322686322542124,-1.9117896606620002,-1.2106863363672358,31.292730387673608,-3.2565559075042656,-1.4838851671223567,-1.3032737900470215,-1.263738941542443,-1.0521170633746433,-1.452313995554515,-0.8604738648392232,-0.8273796097747826,-1.2975467231046627,-0.2613574033917775,-0.8702781298024181,2.6370849577262065,1.1875733866060243,-1.9249707556097277,-0.960302183274575,-0.7349135377144795,1.6914334722225943,-0.4857933590328937,-0.8575157254000833,0.2062756295235206,-1.3259276791732484,-0.11125006675125557
m3.C6,-1.776033910446761,-0.21837681785521115,-1.5663834380787112,-0.9739269365099469,-0.8299151623977964,-0.6471144436035302,-0.989598571896643,4.609352437828455,-0.9106297198487443,-2.2091307926739945,-4.909094140443507,-1.0988905563905782,4.781589975171649,-0.6419925296941908,-2.3118767129871705,-13.337067011258638,-2.3056633708455267,-1.5201352100629193,-3.095965229277969,30.787895195918452,-1.818394260940021,-1.5084173510459995,-1.4506693877067183,-1.2599693381370305,-1.784916948826325,-1.0293783476120162,-1.0522952538165413,-1.6350928553562958,-0.3007025579427719,-1.0557479072795721,-3.236126686629818,-1.1640521989326413,-3.533075763181101,3.5223898433302585,-0.8923896243828483,-2.2410549105390523,-0.628516481980555,3.049613559990663,-1.595250707120207,4.226224500826492,1.8673481322658951
