label1,label2,overlap,z_score,neg_log_p,correlation,significant
m3.C4,m1.C5,0,-0.2994591444293603,0.11657153376185644,0.7789553783218249,FALSE
m3.C5,m1.C5,0,-0.7004891390339412,0.3154940540293151,0.5032681177154542,FALSE
m3.C6,m1.C5,0,-0.8299151623977964,0.39084677672002777,-0.21995213806622704,FALSE
m3.C7,m1.C5,0,-0.42141855294889585,0.17169498207945733,0.03590524056188282,FALSE
m3.C8,m1.C5,0,-0.2944705617844236,0.11441357355113795,0.2198817895169961,FALSE
m3.C9,m1.C5,0,-0.2895796947021094,0.11230518445977651,0.1805613456893096,FALSE
m3.C10,m1.C5,0,-0.27929555397196093,0.107895365219321,0.3986847229104368,FALSE
m3.C11,m1.C5,0,-0.3963887745129166,0.16000798810463246,0.0856851838599536,FALSE
m3.C12,m1.C5,0,-0.22196536980685574,0.0838931826061361,0.15086136026949992,FALSE
m3.C13,m1.C5,0,-0.24801119761036475,0.09467603431898518,0.5738845182290045,FALSE
m4.C1,m1.C5,0,-0.42632259062994154,0.17400765698349113,0.5875891616203778,FALSE
m4.C2,m1.C5,0,-0.0839183893583972,0.03006188835763435,0.03286641671166801,FALSE
m4.C3,m1.C5,0,-0.2725422721146876,0.1050168924188214,0.25157469057229176,FALSE
m4.C4,m1.C5,0.125,-0.22853924786345944,0.08659571728731805,0.6125413189142813,FALSE
m4.C5,m1.C5,0,-0.308426860780613,0.12046973032425023,0.4414117222662417,FALSE
m4.C6,m1.C5,0,-0.906820145966154,0.43830018617808714,0.6874482634533141,FALSE
m4.C7,m1.C5,0,-0.7711974552952178,0.3559654604836215,0.23113364737830322,FALSE
m4.C8,m1.C5,0,-0.21186587109636884,0.07976619475251069,0.7013979289084407,FALSE
m4.C9,m1.C5,0.125,0.6137867250027058,0.26812426774061154,0.4540921611030314,FALSE
m4.C10,m1.C5,0.25,5.099413580787944,6.467618461426374,0.5767742961787992,TRUE
m4.C11,m1.C5,0,-0.27210244800933814,0.10482990031548337,0.1419554435165158,FALSE
m4.C12,m1.C5,0.125,2.0332777647821376,1.376497772669094,0.2567486552453576,TRUE
m4.C13,m1.C5,0,-0.6124998400476456,0.26743970907876324,-0.35960956694898405,FALSE
m4.C14,m1.C5,0.125,1.5520266555181612,0.9184516317663639,0.0926008357465058,FALSE
m1.C7,m1.C6,0,-1.87826840185818,1.2193626170404483,0.8380334222054503,FALSE
m1.C8,m1.C6,0,-11.123014211809755,28.013494898426067,0.663179749836352,TRUE
m1.C9,m1.C6,0,-3.8836476152882087,3.9875803580145455,0.6287297447984522,TRUE
m2.C1,m1.C6,0.025,-2.7392427635507026,2.210554083764878,0.5975849462500861,TRUE
m2.C2,m1.C6,0.8435754189944135,14.352145301544873,45.9859336663245,0.7710346758245007,TRUE
m2.C3,m1.C6,0.18181818181818182,-0.10213713676652478,0.03685094921726818,0.7409164920656683,FALSE
m2.C4,m1.C6,0.11764705882352941,-2.177556240704839,1.5310756126912817,0.18682348843588892,TRUE
