window,rank,R,I,C
4,1,-1.3722584210913136,0,1.3722584210913136
4,2,-0.17346244022415552,0.671990733789396,0.6940178416059126
4,3,-0.17346244022415552,-0.671990733789396,0.6940178416059126
4,4,-0.15139262920854277,0,0.15139262920854277
4,5,-2.1261664917012592e-16,0,2.1261664917012592e-16
4,6,1.331485476957205e-16,0,1.331485476957205e-16
4,7,-1.200260088984586e-16,0,1.200260088984586e-16
4,8,7.205616100220823e-17,0,7.205616100220823e-17
4,9,-3.230142305833962e-17,3.056259991237892e-17,4.446857817603322e-17
4,10,-3.230142305833962e-17,-3.056259991237892e-17,4.446857817603322e-17
4,11,4.1303616489085525e-18,1.2394134187682776e-17,1.3064243170312682e-17
4,12,4.1303616489085525e-18,-1.2394134187682776e-17,1.3064243170312682e-17
4,13,1.1414770446717795e-17,0,1.1414770446717795e-17
4,14,-4.018242413871165e-21,0,4.018242413871165e-21
5,1,-1.8235296245842394,0,1.8235296245842394
5,2,-0.33460827155771006,1.0091412525235666,1.0631692071065975
5,3,-0.33460827155771006,-1.0091412525235666,1.0631692071065975
5,4,-0.4630820164501401,0,0.4630820164501401
5,5,-0.024274797912882687,0,0.024274797912882687
5,6,-3.568995812786694e-17,1.2549064458512777e-16,1.3046714141713902e-16
5,7,-3.568995812786694e-17,-1.2549064458512777e-16,1.3046714141713902e-16
5,8,7.230260622243441e-17,4.724155476755219e-17,8.636799964924535e-17
5,9,7.230260622243441e-17,-4.724155476755219e-17,8.636799964924535e-17
5,10,-6.008274418366701e-17,0,6.008274418366701e-17
5,11,5.70951298284624e-17,0,5.70951298284624e-17
5,12,-9.728702730956726e-18,0,9.728702730956726e-18
5,13,-8.401124464936236e-18,0,8.401124464936236e-18
5,14,2.024009916403077e-21,0,2.024009916403077e-21
6,1,-1.7630273911393255,0,1.7630273911393255
6,2,-0.40998643805430435,0.7119991310124549,0.8216030927101887
6,3,-0.40998643805430435,-0.7119991310124549,0.8216030927101887
6,4,-0.5824318571708536,0,0.5824318571708536
6,5,0.03213227203903002,0.07995031396936098,0.08616574499294732
6,6,0.03213227203903002,-0.07995031396936098,0.08616574499294732
6,7,1.4844702361953446e-16,0,1.4844702361953446e-16
6,8,-3.5927841336085426e-17,1.1096961404986489e-16,1.1664075199280437e-16
6,9,-3.5927841336085426e-17,-1.1096961404986489e-16,1.1664075199280437e-16
6,10,4.311422728607403e-17,0,4.311422728607403e-17
6,11,-1.0144730556668275e-17,8.602987165796771e-18,1.3301388883957307e-17
6,12,-1.0144730556668275e-17,-8.602987165796771e-18,1.3301388883957307e-17
6,13,9.968093877741853e-18,0,9.968093877741853e-18
6,14,2.2376342418952225e-22,0,2.2376342418952225e-22
7,1,-2.053365940910628,0,2.053365940910628
7,2,-0.647007880055532,0,0.647007880055532
7,3,-0.3219083910367636,0.5507055009219934,0.6378883608952445
7,4,-0.3219083910367636,-0.5507055009219934,0.6378883608952445
7,5,-0.20457669529664227,0.1441775871750283,0.2502774478495977
7,6,-0.20457669529664227,-0.1441775871750283,0.2502774478495977
7,7,-0.0055331981040338055,0,0.0055331981040338055
7,8,-2.1404050469426954e-16,0,2.1404050469426954e-16
7,9,1.683399922597417e-16,0,1.683399922597417e-16
7,10,5.636367508741339e-17,2.5693537416293824e-17,6.19436981001457e-17
7,11,5.636367508741339e-17,-2.5693537416293824e-17,6.19436981001457e-17
7,12,-3.3825288113581593e-17,4.8067270681552997e-17,5.877595279313206e-17
7,13,-3.3825288113581593e-17,-4.8067270681552997e-17,5.877595279313206e-17
7,14,-3.8913300746989403e-22,0,3.8913300746989403e-22
8,1,-1.70383149905142,0,1.70383149905142
8,2,-0.6340934518388467,0,0.6340934518388467
8,3,-0.28998546759953464,0.466629247888337,0.5493945999040724
8,4,-0.28998546759953464,-0.466629247888337,0.5493945999040724
8,5,0.4683896381031772,0,0.4683896381031772
8,6,-0.15908412939603273,0.11962121628945513,0.1990401859229997
8,7,-0.15908412939603273,-0.11962121628945513,0.1990401859229997
8,8,0.008115870922704507,0,0.008115870922704507
8,9,-6.876789332848201e-17,1.458173637875101e-16,1.6121949861842562e-16
8,10,-6.876789332848201e-17,-1.458173637875101e-16,1.6121949861842562e-16
8,11,7.700166243400746e-17,0,7.700166243400746e-17
8,12,5.0550203619567184e-17,0,5.0550203619567184e-17
8,13,1.9857996175548936e-17,0,1.9857996175548936e-17
8,14,-4.652915354569979e-19,0,4.652915354569979e-19
9,1,-1.7901623782359644,0,1.7901623782359644
9,2,-0.276793513138791,0.4407378301046963,0.5204464274073848
9,3,-0.276793513138791,-0.4407378301046963,0.5204464274073848
9,4,-0.3297578079940785,0.18970803207875755,0.3804331076132234
9,5,-0.3297578079940785,-0.18970803207875755,0.3804331076132234
9,6,0.08216061819841385,0.16864049414829702,0.1875899342963991
9,7,0.08216061819841385,-0.16864049414829702,0.1875899342963991
9,8,-0.10735639155674152,0,0.10735639155674152
9,9,-0.003536778703116995,0,0.003536778703116995
9,10,2.486284822414426e-16,0,2.486284822414426e-16
9,11,-1.2695969001180513e-16,0,1.2695969001180513e-16
9,12,5.5032642894794934e-17,0,5.5032642894794934e-17
9,13,4.020893744235088e-18,0,4.020893744235088e-18
9,14,-1.2741759618505895e-18,0,1.2741759618505895e-18
10,1,-1.7629980502759564,0,1.7629980502759564
10,2,-0.35078242422313943,0.46355410433715716,0.5813180857256091
10,3,-0.35078242422313943,-0.46355410433715716,0.5813180857256091
10,4,-0.23908359513587887,0.30657133127615066,0.38877621663822
10,5,-0.23908359513587887,-0.30657133127615066,0.38877621663822
10,6,-0.016372832350587948,0.17114851446031207,0.17192988001261475
10,7,-0.016372832350587948,-0.17114851446031207,0.17192988001261475
10,8,-0.0766003786914654,0,0.0766003786914654
10,9,-0.006528086407849,0.002948741398301558,0.007163168850613553
10,10,-0.006528086407849,-0.002948741398301558,0.007163168850613553
10,11,-1.3479703738587562e-17,5.181581262475266e-17,5.354045994239841e-17
10,12,-1.3479703738587562e-17,-5.181581262475266e-17,5.354045994239841e-17
10,13,-4.18305127041672e-17,0,4.18305127041672e-17
10,14,1.4005032570668775e-17,0,1.4005032570668775e-17
11,1,-1.6324689588014736,0,1.6324689588014736
11,2,-0.45455404821221257,0.41580021797419847,0.6160431835622414
11,3,-0.45455404821221257,-0.41580021797419847,0.6160431835622414
11,4,-0.18565280045740362,0.3328738019479446,0.3811455500736641
11,5,-0.18565280045740362,-0.3328738019479446,0.3811455500736641
11,6,-0.02862968691029648,0.22666020677275744,0.22846117461584312
11,7,-0.02862968691029648,-0.22666020677275744,0.22846117461584312
11,8,-0.04850002804094089,0,0.04850002804094089
11,9,-0.00927567056213209,0.01773365685813732,0.02001301201567032
11,10,-0.00927567056213209,-0.01773365685813732,0.02001301201567032
11,11,-1.7593774732274425e-4,0,1.7593774732274425e-4
11,12,-5.708403075368679e-17,0,5.708403075368679e-17
11,13,-4.881744681995792e-17,0,4.881744681995792e-17
11,14,4.3716297264465674e-18,0,4.3716297264465674e-18
12,1,-0.8918820404501422,0,0.8918820404501422
12,2,-0.7803803047350675,0.36358257179192127,0.8609214287780415
12,3,-0.7803803047350675,-0.36358257179192127,0.8609214287780415
12,4,-0.10026541050552829,0.3457044810391596,0.35995102549429797
12,5,-0.10026541050552829,-0.3457044810391596,0.35995102549429797
12,6,-0.1518732549376522,0.2534565953599116,0.29547543264507636
12,7,-0.1518732549376522,-0.2534565953599116,0.29547543264507636
12,8,-0.043602966152333736,0,0.043602966152333736
12,9,0.02045523419446981,0,0.02045523419446981
12,10,-0.008377078537245768,0.01069542993019158,0.01358556830650899
12,11,-0.008377078537245768,-0.01069542993019158,0.01358556830650899
12,12,-3.1161631785187854e-5,0,3.1161631785187854e-5
12,13,-8.210172502877693e-17,0,8.210172502877693e-17
12,14,2.8059160013479824e-17,0,2.8059160013479824e-17
13,1,-0.855110240968451,0.6988846418051111,1.1043791318021998
13,2,-0.855110240968451,-0.6988846418051111,1.1043791318021998
13,3,-0.5317963550534212,0,0.5317963550534212
13,4,-0.11382449182945703,0.34920743203110205,0.3672898658089968
13,5,-0.11382449182945703,-0.34920743203110205,0.3672898658089968
13,6,-0.15711355208241118,0.2141185371408491,0.2655775144760748
13,7,-0.15711355208241118,-0.2141185371408491,0.2655775144760748
13,8,-0.03676487490291491,0,0.03676487490291491
13,9,-0.008995496741039385,0.009424676105957196,0.013028564054424827
13,10,-0.008995496741039385,-0.009424676105957196,0.013028564054424827
13,11,0.002684063414594738,9.6104550024381e-4,0.0028509305265307394
13,12,0.002684063414594738,-9.6104550024381e-4,0.0028509305265307394
13,13,6.319296265416539e-7,0,6.319296265416539e-7
13,14,1.8169970634900386e-10,0,1.8169970634900386e-10
14,1,-0.7913449679927196,0.8666242394012103,1.1735690992375032
14,2,-0.7913449679927196,-0.8666242394012103,1.1735690992375032
14,3,-0.49569049903068696,0,0.49569049903068696
14,4,-0.12863906107541284,0.32159684859347676,0.34637052567968224
14,5,-0.12863906107541284,-0.32159684859347676,0.34637052567968224
14,6,-0.1394975172266492,0.1538239975971801,0.20765687936877159
14,7,-0.1394975172266492,-0.1538239975971801,0.20765687936877159
14,8,-0.026164819113746917,0.020224538268057295,0.03307007268530279
14,9,-0.026164819113746917,-0.020224538268057295,0.03307007268530279
14,10,-0.005539882693511391,0.005800902891384922,0.008021270137150661
14,11,-0.005539882693511391,-0.005800902891384922,0.008021270137150661
14,12,-0.0013974253839676937,0,0.0013974253839676937
14,13,1.853660434559981e-6,0,1.853660434559981e-6
14,14,7.798184786224181e-8,0,7.798184786224181e-8
15,1,-0.7063317625469627,0.9437631160835174,1.1788101535287052
15,2,-0.7063317625469627,-0.9437631160835174,1.1788101535287052
15,3,-0.5308027522063798,0,0.5308027522063798
15,4,-0.13352204245273785,0.2942181931682528,0.3230982528766475
15,5,-0.13352204245273785,-0.2942181931682528,0.3230982528766475
15,6,-0.13078845807027964,0,0.13078845807027964
15,7,-0.042459730572282306,0.08555661138611981,0.09551315339860961
15,8,-0.042459730572282306,-0.08555661138611981,0.09551315339860961
15,9,-0.06369327431111821,0,0.06369327431111821
15,10,-0.005919099259968118,0.005973613226758764,0.008409505992165198
15,11,-0.005919099259968118,-0.005973613226758764,0.008409505992165198
15,12,-6.081801763402762e-4,0,6.081801763402762e-4
15,13,-8.67486731127296e-6,0,8.67486731127296e-6
15,14,-8.774964349979799e-7,0,8.774964349979799e-7
16,1,-0.6276608356219623,0.9654266909807742,1.1515236950370353
16,2,-0.6276608356219623,-0.9654266909807742,1.1515236950370353
16,3,-0.581292779327935,0,0.581292779327935
16,4,-0.13418284634598027,0.27226730191203796,0.30353668632303704
16,5,-0.13418284634598027,-0.27226730191203796,0.30353668632303704
16,6,-0.18688778370668874,0,0.18688778370668874
16,7,-0.01997307037288753,0.1099562555636328,0.11175554428168316
16,8,-0.01997307037288753,-0.1099562555636328,0.11175554428168316
16,9,-0.04075217646600227,0,0.04075217646600227
16,10,-0.005933173707699787,0.005462879234850814,0.00806508523081463
16,11,-0.005933173707699787,-0.005462879234850814,0.00806508523081463
16,12,-3.0605184824115326e-4,0,3.0605184824115326e-4
16,13,-4.029558913702339e-5,0,4.029558913702339e-5
16,14,-3.524309226239317e-6,0,3.524309226239317e-6
17,1,-0.5158544470495809,0.9700655856699063,1.0986960685475886
17,2,-0.5158544470495809,-0.9700655856699063,1.0986960685475886
17,3,-0.715396390037578,0,0.715396390037578
17,4,-0.1264419973081629,0.2377228134134852,0.269257710568333
17,5,-0.1264419973081629,-0.2377228134134852,0.269257710568333
17,6,-0.17890143004186115,0,0.17890143004186115
17,7,-0.02861169733566269,0.1149522410374642,0.11845947384638696
17,8,-0.02861169733566269,-0.1149522410374642,0.11845947384638696
17,9,-0.03461239360372749,0,0.03461239360372749
17,10,-0.005380777236403683,0.005279198851608308,0.007538083588195512
17,11,-0.005380777236403683,-0.005279198851608308,0.007538083588195512
17,12,6.555830327301127e-4,0,6.555830327301127e-4
17,13,-7.78901392885257e-5,0,7.78901392885257e-5
17,14,-4.564175543941525e-6,0,4.564175543941525e-6
