window,rank,R,I,C
12,1,-0.153237900432114,0.21896397430537387,0.2672584445297228
12,2,-0.153237900432114,-0.21896397430537387,0.2672584445297228
12,3,-0.058368622309957555,0.08160986926030768,0.10033477378778999
12,4,-0.058368622309957555,-0.08160986926030768,0.10033477378778999
12,5,-0.02023627872542284,0,0.02023627872542284
12,6,-0.0010329679997588877,0.003720458425150368,0.003861195900468951
12,7,-0.0010329679997588877,-0.003720458425150368,0.003861195900468951
12,8,-0.002179275761941655,0,0.002179275761941655
12,9,-4.308210582026789e-4,0,4.308210582026789e-4
12,10,-7.191970620555519e-5,0,7.191970620555519e-5
13,1,-0.12151605056469132,0.20976164572367795,0.2424171993930018
13,2,-0.12151605056469132,-0.20976164572367795,0.2424171993930018
13,3,-0.10122259015524321,0.07224500280869901,0.12435977319280246
13,4,-0.10122259015524321,-0.07224500280869901,0.12435977319280246
13,5,-0.03685017957229749,0,0.03685017957229749
13,6,-0.006880612116624833,0,0.006880612116624833
13,7,-0.0021170423458832825,0,0.0021170423458832825
13,8,-5.941647708673807e-4,8.345733616728892e-5,5.999974182444678e-4
13,9,-5.941647708673807e-4,-8.345733616728892e-5,5.999974182444678e-4
13,10,-2.0961300684638177e-4,0,2.0961300684638177e-4
14,1,-0.09414065396029916,0.1964271162433403,0.21782119897693042
14,2,-0.09414065396029916,-0.1964271162433403,0.21782119897693042
14,3,-0.10438276705567828,0.0674400214086547,0.12427356334232877
14,4,-0.10438276705567828,-0.0674400214086547,0.12427356334232877
14,5,-0.033229961269647855,0,0.033229961269647855
14,6,-0.0019906093956309073,0.0015700005561430335,0.0025352371708113387
14,7,-0.0019906093956309073,-0.0015700005561430335,0.0025352371708113387
14,8,-0.00252571541743588,0,0.00252571541743588
14,9,-4.3646670649773856e-4,0,4.3646670649773856e-4
14,10,-2.4123942048181782e-4,0,2.4123942048181782e-4
15,1,-0.07068383917807688,0.19844217400235234,0.21065493477184938
15,2,-0.07068383917807688,-0.19844217400235234,0.21065493477184938
15,3,-0.11585814691878513,0.03798295648937677,0.12192544931690302
15,4,-0.11585814691878513,-0.03798295648937677,0.12192544931690302
15,5,-0.0355654873261298,0,0.0355654873261298
15,6,-0.0030876497628922975,0.0019024523920807782,0.003626693557832359
15,7,-0.0030876497628922975,-0.0019024523920807782,0.003626693557832359
15,8,-0.0015363016681802838,0,0.0015363016681802838
15,9,-2.0089619539823443e-4,3.28319814616308e-5,2.0356134292193707e-4
15,10,-2.0089619539823443e-4,-3.28319814616308e-5,2.0356134292193707e-4
