ID,5,15,18,9,8,3,14,13,17,16,2,4,11,7,6,10,12,mean,points
5987,1.034133567100552e-5,0,1.9860302631291496e-6,1.009720919869221e-6,2.5605530794651645e-6,5.990009683424165e-5,3.3566565015918944e-6,3.7340868494287185e-6,0,0,5.1040218869239626e-5,2.8719615413678175e-5,3.084582332129318e-7,4.571997365223233e-6,5.807230905824781e-6,1.1464087170626028e-6,0,1.026367115429251e-5,13
6062,0.012955837458598197,0.019479898978295374,0.013648661978311225,0.007555741643381381,0.006370335992574396,2.505608305874874e-4,0.020350401372201177,0.01903603529594675,0.013924763682116214,0.01794854309577182,2.2391837955537385e-4,5.381442499844552e-4,0.017654298519708938,0.00680737750557702,0.011246670520947327,0.011687636870453235,0.01862442793635087,0.011664897312374191,17
6080,2.6516245310270562e-6,0,0,9.087488278822988e-6,6.081313563729765e-6,8.589928780059335e-5,0,5.4313990537144995e-6,0,0,1.0180602795961238e-4,1.536360009022978e-4,3.084582332129318e-6,8.490852249700289e-6,1.1291837872437075e-5,7.165054481641267e-6,3.783441622223354e-6,2.3435818273407598e-5,12
6139,1.317857391920447e-4,1.0349170669208422e-6,0,1.0433782838648616e-5,1.152248885759324e-5,6.958606993935306e-5,0,0,0,0,4.939376019603835e-5,7.472676631908496e-5,1.542291166064659e-6,2.481941426835469e-5,8.097860874233445e-5,8.31146319870387e-6,2.037237796581806e-6,2.7421914093042545e-5,12
6159,1.4849097373751516e-5,0,0,3.36573639956407e-6,7.681659238395493e-6,4.256730285667385e-5,8.055975603820547e-6,4.073549290285875e-6,0,0,3.347799302175932e-5,2.704662810802702e-5,8.63683052996209e-6,7.511138528581025e-6,1.9357436352749274e-5,1.7196130755939043e-6,7.857917215386966e-6,1.0952992799679468e-5,13
6429,1.5883230940852067e-4,4.829612978963931e-6,0,8.077767358953768e-6,1.600345674665728e-5,1.554853577399464e-5,5.706316052706221e-6,1.3578497634286249e-6,2.573655610778341e-6,1.982344447413556e-6,2.963625611762301e-5,0,4.0099570317681134e-6,2.808512667208557e-5,8.323697631682188e-5,5.445441406047364e-6,0,2.1489741510927232e-5,14
6451,0.0021963405990497106,6.83045264167756e-5,1.9198292543581778e-5,1.5684331621968565e-4,2.912629127891625e-4,8.284055945161078e-5,8.391641253979735e-5,8.588399753686053e-5,4.6969214896704724e-5,4.5593922290511787e-05,9.768988127660918e-5,1.0233105686232903e-4,1.2400020975159858e-4,4.7973315210806636e-4,0.0012675894571658648,1.521857571900605e-4,1.1321221469576037e-4,3.184644401638053e-4,17
6682,4.8392147691243777e-4,1.6558673070733476e-5,2.6480403508388662e-6,2.3896728436904894e-5,5.5692029478367326e-5,5.097880581637587e-7,1.6111951207641094e-5,1.2220647870857624e-5,2.573655610778341e-6,1.982344447413556e-6,2.1952782309350375e-6,8.141871554168959e-5,2.8686615688802658e-5,1.1985164521692331e-4,2.619706386405401e-4,1.8055937293735995e-5,2.0663411936758317e-5,6.758573988197186e-5,17
6996,6.390415119775206e-5,1.0349170669208422e-6,0,3.36573639956407e-6,3.5207604842646013e-6,2.9312813344416126e-5,0,3.3946244085715623e-6,0,0,5.186344820584026e-5,5.9391049350616036e-5,1.8507493992775908e-6,1.6001990778281315e-5,2.580991513699903e-5,0,1.164135883761032e-6,1.5330252450368502e-5,12
7016,7.093095620497376e-4,2.311314782789881e-5,6.620100877097165e-6,6.159297611202247e-5,1.1010378241700208e-4,1.8658242928793568e-4,1.9468607709232987e-5,1.4257422516000562e-5,1.1903157199849827e-5,6.3435022317233785e-6,1.5092537837678384e-4,8.755300232907716e-5,5.2437899646198405e-5,1.5120248429273977e-4,4.177980012801718e-4,1.2237913054643284e-4,3.1140634890607606e-5,1.2721948350532424e-4,17
